UniProtKB:A2ED92,TVAG_417700,Uncharacterized protein,,GO:0019887,,GO_Central,NCBITaxon:5722,IBA,PANTHER:PTN000597928|SGD:S000003163|MGI:MGI:2444248|PomBase:SPAC18G6.05c,PANTHER:PTHR23346,protein,,GO_REF:0000033,20231109
UniProtKB:A0A3Q1MQ21,LOC112445784,Non-specific serine/threonine protein kinase,,GO:0043539,,GO_Central,NCBITaxon:9913,IBA,PANTHER:PTN008728282|UniProtKB:Q7RTN6,PANTHER:PTHR48014,protein,,GO_REF:0000033,20220309
UniProtKB:A2ECG6,TVAG_060370,Uncharacterized protein,,GO:0043539,,GO_Central,NCBITaxon:5722,IBA,PANTHER:PTN000021458|PomBase:SPAC1834.06c|UniProtKB:Q9Y376,PANTHER:PTHR10182,protein,,GO_REF:0000033,20220413
UniProtKB:A0A3Q1MPA8,P3R3URF,Uncharacterized protein,,GO:0046935,,GO_Central,NCBITaxon:9913,IBA,PANTHER:PTN000806614|MGI:MGI:97583|RGD:621042|RGD:3329|MGI:MGI:109277,PANTHER:PTHR10155,protein,,GO_REF:0000033,20230109
UniProtKB:C8VPD7,ANIA_01779,G1/S regulator,,GO:0043539,,GO_Central,NCBITaxon:227321,IBA,PANTHER:PTN002310337|SGD:S000002459|PomBase:SPCC550.13,PANTHER:PTHR15375,protein,,GO_REF:0000033,20170413
UniProtKB:A0A3Q1N191,GCN1,GCN1 activator of EIF2AK4,,GO:0019887,,GO_Central,NCBITaxon:9913,IBA,PANTHER:PTN000597928|SGD:S000003163|MGI:MGI:2444248|PomBase:SPAC18G6.05c,PANTHER:PTHR23346,protein,,GO_REF:0000033,20231109
UniProtKB:H2QEP3,SOCS6,Suppressor of cytokine signaling 6,,GO:0046935,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000806614|MGI:MGI:97583|RGD:621042|RGD:3329|MGI:MGI:109277,PANTHER:PTHR10155,protein,,GO_REF:0000033,20230109
UniProtKB:A0A287LTU2,A0A287LTU2,Uncharacterized protein,,GO:0016538,,GO_Central,NCBITaxon:112509,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:H2QDZ6,SOCS3,Suppressor of cytokine signaling 3,,GO:0046935,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000806614|MGI:MGI:97583|RGD:621042|RGD:3329|MGI:MGI:109277,PANTHER:PTHR10155,protein,,GO_REF:0000033,20230109
UniProtKB:A0A1S4AVV9,LOC107801851,putative MO25-like protein At5g47540,,GO:0043539,,GO_Central,NCBITaxon:4097,IBA,PANTHER:PTN000021458|PomBase:SPAC1834.06c|UniProtKB:Q9Y376,PANTHER:PTHR10182,protein,,GO_REF:0000033,20220413
UniProtKB:I7FK51,GSU0356,Histidine kinase,,GO:0030295,,GO_Central,NCBITaxon:243231,IBA,PANTHER:PTN002450928|SGD:S000003996,PANTHER:PTHR42878,protein,,GO_REF:0000033,20201206
UniProtKB:A0A5F4D6H2,CNPPD1,Cyclin Pas1/PHO80 domain containing 1,,GO:0016538,,GO_Central,NCBITaxon:9615,IBA,PANTHER:PTN000401404|SGD:S000005361|SGD:S000001113|SGD:S000001312|SGD:S000003102|SGD:S000005233|SGD:S000002338|SGD:S000003183|SGD:S000002285,PANTHER:PTHR15615,protein,,GO_REF:0000033,20200219
UniProtKB:A0A061FMK2,TCM_043086,Arginine-rich cyclin 1,,GO:0016538,,GO_Central,NCBITaxon:3641,IBA,PANTHER:PTN000002458|UniProtKB:O60563|FB:FBgn0022936|SGD:S000003543|PomBase:SPBC530.13|WB:WBGene00000508|SGD:S000006229|SGD:S000004970|SGD:S000004216|FB:FBgn0004597|WB:WBGene00009650|FB:FBgn0025455|PomBase:SPBP16F5.02|PomBase:SPBC32F12.06,PANTHER:PTHR10026,protein,,GO_REF:0000033,20231108
UniProtKB:A0A1S4AZ85,LOC107802904,60S acidic ribosomal protein P1-like,,GO:0030295,,GO_Central,NCBITaxon:4097,IBA,PANTHER:PTN000474938|SGD:S000002239,PANTHER:PTHR45696,protein,,GO_REF:0000033,20180420
UniProtKB:A0A2K1L0S4,PHYPA_002409,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:3218,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:H2QAK6,SOCS1,Suppressor of cytokine signaling 1,,GO:0046935,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000806614|MGI:MGI:97583|RGD:621042|RGD:3329|MGI:MGI:109277,PANTHER:PTHR10155,protein,,GO_REF:0000033,20230109
UniProtKB:A0A5F4D5K5,CCND3,Cyclin D3,,GO:0016538,,GO_Central,NCBITaxon:9615,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A2J6LXW9,LSAT_8X4681,Cyclin N-terminal domain-containing protein,,GO:0061575,,GO_Central,NCBITaxon:4236,IBA,PANTHER:PTN000002653|PomBase:SPBC32F12.06|WB:WBGene00009650|PomBase:SPBC530.13|WB:WBGene00000508|UniProtKB:O60563,PANTHER:PTHR10026,protein,,GO_REF:0000033,20230109
UniProtKB:A0A3B6MVE2,A0A3B6MVE2,Uncharacterized protein,,GO:0016538,,GO_Central,NCBITaxon:4565,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A7S837,v1g186829,Predicted protein,,GO:0030295,,GO_Central,NCBITaxon:45351,IBA,PANTHER:PTN000474938|SGD:S000002239,PANTHER:PTHR45696,protein,,GO_REF:0000033,20180420
UniProtKB:A0A2K1KJ63,PHYPA_007499,CYCLIN domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:3218,IBA,PANTHER:PTN000002458|UniProtKB:O60563|FB:FBgn0022936|SGD:S000003543|PomBase:SPBC530.13|WB:WBGene00000508|SGD:S000006229|SGD:S000004970|SGD:S000004216|FB:FBgn0004597|WB:WBGene00009650|FB:FBgn0025455|PomBase:SPBP16F5.02|PomBase:SPBC32F12.06,PANTHER:PTHR10026,protein,,GO_REF:0000033,20231108
UniProtKB:H2QGC1,CCNP,Cyclin P,,GO:0016538,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A061G3F9,TCM_015505,"60S acidic ribosomal protein family, putative",,GO:0030295,,GO_Central,NCBITaxon:3641,IBA,PANTHER:PTN000474938|SGD:S000002239,PANTHER:PTHR45696,protein,,GO_REF:0000033,20180420
UniProtKB:A0E5V6,GSPATT00003536001,G2/mitotic-specific cyclin-B3,,GO:0016538,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A061G2G5,TCM_015554,Autophagy-related protein 13 isoform 1,,GO:0019887,,GO_Central,NCBITaxon:3641,IBA,PANTHER:PTN008548862|UniProtKB:O75143|SGD:S000006389,PANTHER:PTHR13430,protein,,GO_REF:0000033,20231109
UniProtKB:A0A2J6MBK5,LSAT_4X6361,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:4236,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:H2QI02,ETAA1,ETAA1 activator of ATR kinase,,GO:0043539,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN002702389|UniProtKB:Q9NY74,PANTHER:PTHR16434,protein,,GO_REF:0000033,20180920
UniProtKB:H2QHE5,KIDINS220,Kinase D interacting substrate 220,,GO:0019887,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN001190877|RGD:619949,PANTHER:PTHR24116,protein,,GO_REF:0000033,20170228
UniProtKB:H2QHD0,ALKAL2,ALK and LTK ligand 2,,GO:0030298,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN002010604|UniProtKB:Q6UX46|UniProtKB:Q6UXT8|ZFIN:ZDB-GENE-110411-243|ZFIN:ZDB-GENE-111115-2,PANTHER:PTHR28676,protein,,GO_REF:0000033,20231109
UniProtKB:A0A061G4Q0,TCM_015820,Casein kinase II subunit beta,,GO:0019887,,GO_Central,NCBITaxon:3641,IBA,PANTHER:PTN000201362|FB:FBgn0053246|FB:FBgn0053247|SGD:S000005565|CGD:CAL0000197149|FB:FBgn0015300|TAIR:locus:2152002|FB:FBgn0053242|FB:FBgn0053239|FB:FBgn0053238|FB:FBgn0000259|SGD:S000002987|TAIR:locus:2081937|FB:FBgn0053236|PomBase:SPAC1851.03|FB:FBgn0053243|FB:FBgn0053237|CGD:CAL0000176259,PANTHER:PTHR11740,protein,,GO_REF:0000033,20200807
UniProtKB:M0ZRM3,102586893,Cyclin A,,GO:0016538,,GO_Central,NCBITaxon:4113,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A061FFS1,TCM_034713,"D5-type cyclin, putative",,GO:0016538,,GO_Central,NCBITaxon:3641,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A3B6MPI1,A0A3B6MPI1,Uncharacterized protein,,GO:0061575,,GO_Central,NCBITaxon:4565,IBA,PANTHER:PTN000002653|PomBase:SPBC32F12.06|WB:WBGene00009650|PomBase:SPBC530.13|WB:WBGene00000508|UniProtKB:O60563,PANTHER:PTHR10026,protein,,GO_REF:0000033,20230109
UniProtKB:A0A061FFH1,TCM_034759,"Cyclin A3,1",,GO:0016538,,GO_Central,NCBITaxon:3641,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:H2PZ05,CDKN2C,Cyclin dependent kinase inhibitor 2C,,GO:0004861,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN007779263|UniProtKB:P42773|UniProtKB:P42772|UniProtKB:P55273|UniProtKB:P42771,PANTHER:PTHR24201,protein,,GO_REF:0000033,20211201
UniProtKB:A0A061FL97,TCM_034388,"Cyclin B2,3 isoform 1",,GO:0016538,,GO_Central,NCBITaxon:3641,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0E999,GSPATT00024597001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:A0A3B6MUB8,A0A3B6MUB8,Uncharacterized protein,,GO:0016538,,GO_Central,NCBITaxon:4565,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A3B6MU93,A0A3B6MU93,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:4565,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:M0ZJ60,102580654,60S acidic ribosomal protein P1,,GO:0030295,,GO_Central,NCBITaxon:4113,IBA,PANTHER:PTN000474938|SGD:S000002239,PANTHER:PTHR45696,protein,,GO_REF:0000033,20180420
UniProtKB:A0A251RBP2,PRUPE_1G423600,B-like cyclin,,GO:0016538,,GO_Central,NCBITaxon:3760,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A2J6M853,LSAT_3X20820,Uncharacterized protein,,GO:0061575,,GO_Central,NCBITaxon:4236,IBA,PANTHER:PTN000002653|PomBase:SPBC32F12.06|WB:WBGene00009650|PomBase:SPBC530.13|WB:WBGene00000508|UniProtKB:O60563,PANTHER:PTHR10026,protein,,GO_REF:0000033,20230109
UniProtKB:A0A5F4D2N7,CKS1B,Cyclin-dependent kinases regulatory subunit,,GO:0061575,,GO_Central,NCBITaxon:9615,IBA,PANTHER:PTN000602176|PomBase:SPBC1734.14c,PANTHER:PTHR23415,protein,,GO_REF:0000033,20170228
UniProtKB:A0A3B6MSP1,A0A3B6MSP1,Uncharacterized protein,,GO:0016538,,GO_Central,NCBITaxon:4565,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:M0ZHD7,102596668,Cak1,,GO:0019912,,GO_Central,NCBITaxon:4113,IBA,PANTHER:PTN007766828|TAIR:locus:2119961,PANTHER:PTHR24056,protein,,GO_REF:0000033,20210616
UniProtKB:A0A2J6LUC7,LSAT_9X105700,Uncharacterized protein,,GO:0043539,,GO_Central,NCBITaxon:4236,IBA,PANTHER:PTN000021458|PomBase:SPAC1834.06c|UniProtKB:Q9Y376,PANTHER:PTHR10182,protein,,GO_REF:0000033,20220413
UniProtKB:A0A3B6MRM6,A0A3B6MRM6,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:4565,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A251RDN7,PRUPE_1G467200,B-like cyclin,,GO:0016538,,GO_Central,NCBITaxon:3760,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A5F4D179,CCNQ,Cyclin-Q,,GO:0016538,,GO_Central,NCBITaxon:9615,IBA,PANTHER:PTN000002458|UniProtKB:O60563|FB:FBgn0022936|SGD:S000003543|PomBase:SPBC530.13|WB:WBGene00000508|SGD:S000006229|SGD:S000004970|SGD:S000004216|FB:FBgn0004597|WB:WBGene00009650|FB:FBgn0025455|PomBase:SPBP16F5.02|PomBase:SPBC32F12.06,PANTHER:PTHR10026,protein,,GO_REF:0000033,20231108
UniProtKB:A0A3B6MQI2,A0A3B6MQI2,TPX2 domain-containing protein,,GO:0030295,,GO_Central,NCBITaxon:4565,IBA,PANTHER:PTN001801323|TAIR:locus:2118076|TAIR:locus:2182845|TAIR:locus:2127203|TAIR:locus:2167963,PANTHER:PTHR14326,protein,,GO_REF:0000033,20200618
